,road_id,lane_id,loc,is_junction
33,354,1,"[154.98974609375, 55.49213409423828, 0.0]",True
34,354,1,"[155.98974609375, 55.49201202392578, 0.0]",True
35,354,1,"[156.98974609375, 55.49188995361328, 0.0]",True
36,354,1,"[157.98974609375, 55.49176788330078, 0.0]",True
37,354,1,"[158.98974609375, 55.49164581298828, 0.0]",True
38,354,1,"[159.98974609375, 55.49152374267578, 0.0]",True
39,354,1,"[160.98974609375, 55.49140167236328, 0.0]",True
40,354,1,"[161.98974609375, 55.49127960205078, 0.0]",True
41,354,1,"[162.98974609375, 55.49115753173828, 0.0]",True
42,354,1,"[163.98974609375, 55.49103546142578, 0.0]",True
43,354,1,"[164.98974609375, 55.49091339111328, 0.0]",True
44,354,1,"[165.98974609375, 55.49079132080078, 0.0]",True
45,354,1,"[166.98974609375, 55.49066925048828, 0.0]",True
46,341,1,"[158.0238037109375, 46.202735900878906, 0.0]",True
47,341,1,"[158.0225830078125, 47.202735900878906, 0.0]",True
48,341,1,"[158.02137756347656, 48.202735900878906, 0.0]",True
49,341,1,"[158.0202178955078, 49.1955680847168, 0.0]",True
50,341,1,"[158.06881713867188, 49.94332504272461, 0.0]",True
51,341,1,"[158.2103271484375, 50.67916488647461, 0.0]",True
52,341,1,"[158.4425506591797, 51.391605377197266, 0.0]",True
53,341,1,"[158.76185607910156, 52.06950378417969, 0.0]",True
54,341,1,"[159.16323852539062, 52.7022705078125, 0.0]",True
55,341,1,"[159.64041137695312, 53.28001022338867, 0.0]",True
56,341,1,"[160.19406127929688, 53.80173873901367, 0.0]",True
57,341,1,"[160.8197479248047, 54.27170181274414, 0.0]",True
58,341,1,"[161.49266052246094, 54.67112350463867, 0.0]",True
59,341,1,"[162.20489501953125, 54.995304107666016, 0.0]",True
60,341,1,"[162.94805908203125, 55.24041748046875, 0.0]",True
61,341,1,"[163.71339416503906, 55.40358352661133, 0.0]",True
62,341,1,"[164.4918975830078, 55.48288345336914, 0.0]",True
63,341,1,"[165.39703369140625, 55.49086380004883, 0.0]",True
64,341,1,"[166.39703369140625, 55.49074172973633, 0.0]",True
65,339,-1,"[154.0238037109375, 46.19753646850586, 0.0]",True
66,339,-1,"[154.0225830078125, 47.19753646850586, 0.0]",True
67,339,-1,"[154.02137756347656, 48.19753646850586, 0.0]",True
68,339,-1,"[154.0251007080078, 49.260074615478516, 0.0]",True
69,339,-1,"[154.13739013671875, 50.49626922607422, 0.0]",True
70,339,-1,"[154.3981170654297, 51.709869384765625, 0.0]",True
71,339,-1,"[154.80343627929688, 52.883113861083984, 0.0]",True
72,339,-1,"[155.34742736816406, 53.99884796142578, 0.0]",True
73,339,-1,"[156.02215576171875, 55.040740966796875, 0.0]",True
74,339,-1,"[156.81771850585938, 55.993560791015625, 0.0]",True
75,339,-1,"[157.71307373046875, 56.837005615234375, 0.0]",True
76,339,-1,"[158.68299865722656, 57.56748962402344, 0.0]",True
77,339,-1,"[159.72564697265625, 58.189788818359375, 0.0]",True
78,339,-1,"[160.82901000976562, 58.69672393798828, 0.0]",True
79,339,-1,"[161.98033142089844, 59.082454681396484, 0.0]",True
80,339,-1,"[163.16639709472656, 59.342533111572266, 0.0]",True
81,339,-1,"[164.37350463867188, 59.473960876464844, 0.0]",True
82,339,-1,"[165.48294067382812, 59.49085235595703, 0.0]",True
83,339,-1,"[166.48294067382812, 59.49073028564453, 0.0]",True
84,334,-1,"[144.990234375, 59.493350982666016, 0.0]",True
85,334,-1,"[145.990234375, 59.493228912353516, 0.0]",True
86,334,-1,"[146.990234375, 59.493106842041016, 0.0]",True
87,334,-1,"[148.06304931640625, 59.48591232299805, 0.0]",True
88,334,-1,"[149.28831481933594, 59.369873046875, 0.0]",True
89,334,-1,"[150.49197387695312, 59.1131477355957, 0.0]",True
90,334,-1,"[151.657958984375, 58.71916580200195, 0.0]",True
91,334,-1,"[152.77064514160156, 58.19319534301758, 0.0]",True
92,334,-1,"[153.81517028808594, 57.54227828979492, 0.0]",True
93,334,-1,"[154.77755737304688, 56.775115966796875, 0.0]",True
94,334,-1,"[155.656982421875, 55.8801383972168, 0.0]",True
95,334,-1,"[156.41575622558594, 54.876583099365234, 0.0]",True
96,334,-1,"[157.03858947753906, 53.783447265625, 0.0]",True
97,334,-1,"[157.51502990722656, 52.61902618408203, 0.0]",True
98,334,-1,"[157.83712768554688, 51.40283203125, 0.0]",True
99,334,-1,"[157.99945068359375, 50.15522766113281, 0.0]",True
100,334,-1,"[158.0203857421875, 49.0288200378418, 0.0]",True
101,334,-1,"[158.02159118652344, 48.02882385253906, 0.0]",True
102,334,-1,"[158.02281188964844, 47.02882385253906, 0.0]",True
103,333,-1,"[154.0238037109375, 46.19753646850586, 0.0]",True
104,333,-1,"[154.0225830078125, 47.19753646850586, 0.0]",True
105,333,-1,"[154.02137756347656, 48.19753646850586, 0.0]",True
106,333,-1,"[154.02015686035156, 49.197532653808594, 0.0]",True
107,333,-1,"[153.98037719726562, 49.972469329833984, 0.0]",True
108,333,-1,"[153.84959411621094, 50.717376708984375, 0.0]",True
109,333,-1,"[153.62939453125, 51.440914154052734, 0.0]",True
110,333,-1,"[153.32305908203125, 52.13239669799805, 0.0]",True
111,333,-1,"[152.93508911132812, 52.7816047668457, 0.0]",True
112,333,-1,"[152.47122192382812, 53.37895202636719, 0.0]",True
113,333,-1,"[151.93833923339844, 53.91559600830078, 0.0]",True
114,333,-1,"[151.34426879882812, 54.383602142333984, 0.0]",True
115,333,-1,"[150.6978302001953, 54.77607345581055, 0.0]",True
116,333,-1,"[150.008544921875, 55.08720779418945, 0.0]",True
117,333,-1,"[149.2865753173828, 55.312400817871094, 0.0]",True
118,333,-1,"[148.54263305664062, 55.448333740234375, 0.0]",True
119,333,-1,"[147.78399658203125, 55.49300765991211, 0.0]",True
120,333,-1,"[146.78399658203125, 55.49312973022461, 0.0]",True
121,333,-1,"[145.78399658203125, 55.49325180053711, 0.0]",True
122,331,-1,"[88.38822174072266, 119.84030151367188, 0.0]",True
123,331,-1,"[88.38837432861328, 120.84030151367188, 0.0]",True
124,331,-1,"[88.3885269165039, 121.84030151367188, 0.0]",True
125,331,-1,"[88.38867950439453, 122.84030151367188, 0.0]",True
126,331,-1,"[88.38883209228516, 123.84030151367188, 0.0]",True
127,331,-1,"[88.38898468017578, 124.84030151367188, 0.0]",True
128,331,-1,"[88.3891372680664, 125.84030151367188, 0.0]",True
129,331,-1,"[88.3892822265625, 126.84030151367188, 0.0]",True
130,331,-1,"[88.38943481445312, 127.84030151367188, 0.0]",True
131,331,-1,"[88.38958740234375, 128.84030151367188, 0.0]",True
132,331,-1,"[88.38973999023438, 129.84030151367188, 0.0]",True
133,331,-1,"[88.389892578125, 130.84030151367188, 0.0]",True
134,331,-1,"[88.39004516601562, 131.84030151367188, 0.0]",True
135,331,-1,"[88.39019775390625, 132.84030151367188, 0.0]",True
136,331,-1,"[88.39035034179688, 133.84030151367188, 0.0]",True
137,331,-1,"[88.3905029296875, 134.84030151367188, 0.0]",True
138,331,-1,"[88.39065551757812, 135.84030151367188, 0.0]",True
139,331,-1,"[88.39080810546875, 136.84030151367188, 0.0]",True
140,331,-1,"[88.39096069335938, 137.84030151367188, 0.0]",True
141,331,-1,"[88.39111328125, 138.84030151367188, 0.0]",True
142,331,-1,"[88.3912582397461, 139.84030151367188, 0.0]",True
143,331,-1,"[88.39141082763672, 140.84030151367188, 0.0]",True
144,319,1,"[101.41879272460938, 133.41490173339844, 0.0]",True
145,319,1,"[100.41879272460938, 133.41445922851562, 0.0]",True
146,319,1,"[99.41879272460938, 133.41400146484375, 0.0]",True
147,319,1,"[98.41879272460938, 133.41355895996094, 0.0]",True
148,319,1,"[97.64459228515625, 133.4525146484375, 0.0]",True
149,319,1,"[96.89866638183594, 133.58233642578125, 0.0]",True
150,319,1,"[96.17390441894531, 133.8013916015625, 0.0]",True
151,319,1,"[95.48094177246094, 134.10647583007812, 0.0]",True
152,319,1,"[94.82994842529297, 134.4930877685547, 0.0]",True
153,319,1,"[94.23047637939453, 134.95556640625, 0.0]",True
154,319,1,"[93.7109603881836, 135.4722442626953, 0.0]",True
155,319,1,"[93.27059936523438, 136.04978942871094, 0.0]",True
156,319,1,"[92.91297912597656, 136.68191528320312, 0.0]",True
157,319,1,"[92.64476013183594, 137.3568572998047, 0.0]",True
158,319,1,"[92.47093200683594, 138.06201171875, 0.0]",True
159,319,1,"[92.39473724365234, 138.78427124023438, 0.0]",True
160,319,1,"[92.39124298095703, 139.71029663085938, 0.0]",True
161,319,1,"[92.39138793945312, 140.71029663085938, 0.0]",True
162,319,1,"[92.39154052734375, 141.71029663085938, 0.0]",True
163,318,1,"[88.39156341552734, 141.8400115966797, 0.0]",True
164,318,1,"[88.39141082763672, 140.8400115966797, 0.0]",True
165,318,1,"[88.3912582397461, 139.8400115966797, 0.0]",True
166,318,1,"[88.39110565185547, 138.8400115966797, 0.0]",True
167,318,1,"[88.46862030029297, 137.58287048339844, 0.0]",True
168,318,1,"[88.72222900390625, 136.3305206298828, 0.0]",True
169,318,1,"[89.14737701416016, 135.1255645751953, 0.0]",True
170,318,1,"[89.73582458496094, 133.9913787841797, 0.0]",True
171,318,1,"[90.47615814208984, 132.94993591308594, 0.0]",True
172,318,1,"[91.35281372070312, 132.0225372314453, 0.0]",True
173,318,1,"[92.32683563232422, 131.23342895507812, 0.0]",True
174,318,1,"[93.3930892944336, 130.57424926757812, 0.0]",True
175,318,1,"[94.53433990478516, 130.0556640625, 0.0]",True
176,318,1,"[95.732177734375, 129.68605041503906, 0.0]",True
177,318,1,"[96.96722412109375, 129.47137451171875, 0.0]",True
178,318,1,"[98.1830062866211, 129.4134521484375, 0.0]",True
179,318,1,"[99.1830062866211, 129.4138946533203, 0.0]",True
180,318,1,"[100.1830062866211, 129.4143524169922, 0.0]",True
181,318,1,"[101.1830062866211, 129.414794921875, 0.0]",True
182,313,-1,"[88.38822174072266, 119.84030151367188, 0.0]",True
183,313,-1,"[88.38837432861328, 120.84030151367188, 0.0]",True
184,313,-1,"[88.3885269165039, 121.84030151367188, 0.0]",True
185,313,-1,"[88.42217254638672, 122.99034118652344, 0.0]",True
186,313,-1,"[88.57443237304688, 124.18489074707031, 0.0]",True
187,313,-1,"[88.84797668457031, 125.35762786865234, 0.0]",True
188,313,-1,"[89.23992919921875, 126.49627685546875, 0.0]",True
189,313,-1,"[89.7461929321289, 127.58890533447266, 0.0]",True
190,313,-1,"[90.36145782470703, 128.6240692138672, 0.0]",True
191,313,-1,"[91.07929992675781, 129.59095764160156, 0.0]",True
192,313,-1,"[91.90843200683594, 130.49118041992188, 0.0]",True
193,313,-1,"[92.84761810302734, 131.29702758789062, 0.0]",True
194,313,-1,"[93.87593078613281, 131.98556518554688, 0.0]",True
195,313,-1,"[94.9787826538086, 132.54698181152344, 0.0]",True
196,313,-1,"[96.14054107666016, 132.97335815429688, 0.0]",True
197,313,-1,"[97.3447494506836, 133.2586212158203, 0.0]",True
198,313,-1,"[98.57431030273438, 133.39877319335938, 0.0]",True
199,313,-1,"[99.68098449707031, 133.41412353515625, 0.0]",True
200,313,-1,"[100.68098449707031, 133.41456604003906, 0.0]",True
201,312,1,"[92.38822174072266, 119.84003448486328, 0.0]",True
202,312,1,"[92.38837432861328, 120.84003448486328, 0.0]",True
203,312,1,"[92.3885269165039, 121.84003448486328, 0.0]",True
204,312,1,"[92.39308166503906, 122.7716064453125, 0.0]",True
205,312,1,"[92.46147155761719, 123.55918884277344, 0.0]",True
206,312,1,"[92.6116714477539, 124.33531951904297, 0.0]",True
207,312,1,"[92.84204864501953, 125.09154510498047, 0.0]",True
208,312,1,"[93.15008544921875, 125.81959533691406, 0.0]",True
209,312,1,"[93.53243255615234, 126.51152038574219, 0.0]",True
210,312,1,"[93.98489379882812, 127.1597671508789, 0.0]",True
211,312,1,"[94.48526000976562, 127.73374938964844, 0.0]",True
212,312,1,"[95.03824615478516, 128.22360229492188, 0.0]",True
213,312,1,"[95.65021514892578, 128.6374053955078, 0.0]",True
214,312,1,"[96.310791015625, 128.9681396484375, 0.0]",True
215,312,1,"[97.00875091552734, 129.21018981933594, 0.0]",True
216,312,1,"[97.73225402832031, 129.35946655273438, 0.0]",True
217,312,1,"[98.46903228759766, 129.41342163085938, 0.0]",True
218,312,1,"[99.45409393310547, 129.41403198242188, 0.0]",True
219,312,1,"[100.45409393310547, 129.4144744873047, 0.0]",True
220,304,1,"[325.6412048339844, 129.5150909423828, 0.0]",True
221,304,1,"[326.6412048339844, 129.51553344726562, 0.0]",True
222,304,1,"[327.6412048339844, 129.5159912109375, 0.0]",True
223,304,1,"[328.78863525390625, 129.54571533203125, 0.0]",True
224,304,1,"[330.00830078125, 129.7080078125, 0.0]",True
225,304,1,"[331.2010803222656, 130.0098419189453, 0.0]",True
226,304,1,"[332.35113525390625, 130.44717407226562, 0.0]",True
227,304,1,"[333.4430847167969, 131.01417541503906, 0.0]",True
228,304,1,"[334.4624328613281, 131.70327758789062, 0.0]",True
229,304,1,"[335.3955078125, 132.5052947998047, 0.0]",True
230,304,1,"[336.2250061035156, 133.4011993408203, 0.0]",True
231,304,1,"[336.9491882324219, 134.3775177001953, 0.0]",True
232,304,1,"[337.5638427734375, 135.42625427246094, 0.0]",True
233,304,1,"[338.0617370605469, 136.53518676757812, 0.0]",True
234,304,1,"[338.4371032714844, 137.6913604736328, 0.0]",True
235,304,1,"[338.6855773925781, 138.8812713623047, 0.0]",True
236,304,1,"[338.8042297363281, 140.09103393554688, 0.0]",True
237,304,1,"[338.81463623046875, 141.17953491210938, 0.0]",True
238,304,1,"[338.8140563964844, 142.17953491210938, 0.0]",True
239,304,1,"[338.8134460449219, 143.17953491210938, 0.0]",True
240,296,-1,"[334.82708740234375, 120.57877349853516, 0.0]",True
241,296,-1,"[334.82647705078125, 121.57877349853516, 0.0]",True
242,296,-1,"[334.82586669921875, 122.57877349853516, 0.0]",True
243,296,-1,"[334.8252868652344, 123.57877349853516, 0.0]",True
244,296,-1,"[334.8246765136719, 124.57877349853516, 0.0]",True
245,296,-1,"[334.8240661621094, 125.57877349853516, 0.0]",True
246,296,-1,"[334.8234558105469, 126.57877349853516, 0.0]",True
247,296,-1,"[334.8228454589844, 127.57877349853516, 0.0]",True
248,296,-1,"[334.822265625, 128.57876586914062, 0.0]",True
249,296,-1,"[334.8216552734375, 129.57876586914062, 0.0]",True
250,296,-1,"[334.821044921875, 130.57876586914062, 0.0]",True
251,296,-1,"[334.8204345703125, 131.57876586914062, 0.0]",True
252,296,-1,"[334.81982421875, 132.57876586914062, 0.0]",True
253,296,-1,"[334.8192443847656, 133.57876586914062, 0.0]",True
254,296,-1,"[334.8186340332031, 134.57876586914062, 0.0]",True
255,296,-1,"[334.8180236816406, 135.57876586914062, 0.0]",True
256,296,-1,"[334.8174133300781, 136.57876586914062, 0.0]",True
257,296,-1,"[334.81683349609375, 137.57876586914062, 0.0]",True
258,296,-1,"[334.81622314453125, 138.57876586914062, 0.0]",True
259,296,-1,"[334.81561279296875, 139.57876586914062, 0.0]",True
260,296,-1,"[334.81500244140625, 140.57876586914062, 0.0]",True
261,296,-1,"[334.81439208984375, 141.57876586914062, 0.0]",True
262,296,-1,"[334.8138122558594, 142.57876586914062, 0.0]",True
263,296,-1,"[334.8132019042969, 143.57876586914062, 0.0]",True
264,295,1,"[338.82708740234375, 120.58118438720703, 0.0]",True
265,295,1,"[338.82647705078125, 121.58118438720703, 0.0]",True
266,295,1,"[338.82586669921875, 122.58118438720703, 0.0]",True
267,295,1,"[338.8252868652344, 123.58118438720703, 0.0]",True
268,295,1,"[338.8246765136719, 124.58118438720703, 0.0]",True
269,295,1,"[338.8240661621094, 125.58118438720703, 0.0]",True
270,295,1,"[338.8234558105469, 126.58118438720703, 0.0]",True
271,295,1,"[338.8228454589844, 127.58118438720703, 0.0]",True
272,295,1,"[338.822265625, 128.5811767578125, 0.0]",True
273,295,1,"[338.8216552734375, 129.5811767578125, 0.0]",True
274,295,1,"[338.821044921875, 130.5811767578125, 0.0]",True
275,295,1,"[338.8204345703125, 131.5811767578125, 0.0]",True
276,295,1,"[338.81982421875, 132.5811767578125, 0.0]",True
277,295,1,"[338.8192443847656, 133.5811767578125, 0.0]",True
278,295,1,"[338.8186340332031, 134.5811767578125, 0.0]",True
279,295,1,"[338.8180236816406, 135.5811767578125, 0.0]",True
280,295,1,"[338.8174133300781, 136.5811767578125, 0.0]",True
281,295,1,"[338.81683349609375, 137.5811767578125, 0.0]",True
282,295,1,"[338.81622314453125, 138.5811767578125, 0.0]",True
283,295,1,"[338.81561279296875, 139.5811767578125, 0.0]",True
284,295,1,"[338.81500244140625, 140.5811767578125, 0.0]",True
285,295,1,"[338.81439208984375, 141.5811767578125, 0.0]",True
286,295,1,"[338.8138122558594, 142.5811767578125, 0.0]",True
287,295,1,"[338.8132019042969, 143.5811767578125, 0.0]",True
288,279,-1,"[334.82708740234375, 120.57877349853516, 0.0]",True
289,279,-1,"[334.82647705078125, 121.57877349853516, 0.0]",True
290,279,-1,"[334.82586669921875, 122.57877349853516, 0.0]",True
291,279,-1,"[334.81451416015625, 123.45807647705078, 0.0]",True
292,279,-1,"[334.7222595214844, 124.20085144042969, 0.0]",True
293,279,-1,"[334.5377197265625, 124.92623901367188, 0.0]",True
294,279,-1,"[334.26385498046875, 125.62281799316406, 0.0]",True
295,279,-1,"[333.9049377441406, 126.27963256835938, 0.0]",True
296,279,-1,"[333.46661376953125, 126.88634490966797, 0.0]",True
297,279,-1,"[332.9557800292969, 127.43341827392578, 0.0]",True
298,279,-1,"[332.3592529296875, 127.93392944335938, 0.0]",True
299,279,-1,"[331.699951171875, 128.3807373046875, 0.0]",True
300,279,-1,"[330.9987487792969, 128.75839233398438, 0.0]",True
301,279,-1,"[330.2628479003906, 129.0629425048828, 0.0]",True
302,279,-1,"[329.4998474121094, 129.29127502441406, 0.0]",True
303,279,-1,"[328.7176208496094, 129.4410400390625, 0.0]",True
304,279,-1,"[327.92425537109375, 129.51068115234375, 0.0]",True
305,279,-1,"[326.9986877441406, 129.51568603515625, 0.0]",True
306,279,-1,"[325.9986877441406, 129.51524353027344, 0.0]",True
307,277,-1,"[88.39833068847656, 186.33030700683594, 0.0]",True
308,277,-1,"[88.39848327636719, 187.33030700683594, 0.0]",True
309,277,-1,"[88.39863586425781, 188.33030700683594, 0.0]",True
310,277,-1,"[88.40260314941406, 189.38531494140625, 0.0]",True
311,277,-1,"[88.51424407958984, 190.62734985351562, 0.0]",True
312,277,-1,"[88.7785415649414, 191.84605407714844, 0.0]",True
313,277,-1,"[89.19144439697266, 193.02276611328125, 0.0]",True
314,277,-1,"[89.74662780761719, 194.139404296875, 0.0]",True
315,277,-1,"[90.4355697631836, 195.17886352539062, 0.0]",True
316,277,-1,"[91.24771881103516, 196.12518310546875, 0.0]",True
317,277,-1,"[92.17384338378906, 196.9654541015625, 0.0]",True
318,277,-1,"[93.19828796386719, 197.6830291748047, 0.0]",True
319,277,-1,"[94.30467224121094, 198.26641845703125, 0.0]",True
320,277,-1,"[95.47550964355469, 198.7063751220703, 0.0]",True
321,277,-1,"[96.69229888916016, 198.9959716796875, 0.0]",True
322,277,-1,"[97.93579864501953, 199.13059997558594, 0.0]",True
323,277,-1,"[99.025390625, 199.14068603515625, 0.0]",True
324,277,-1,"[100.025390625, 199.14077758789062, 0.0]",True
325,277,-1,"[101.025390625, 199.14085388183594, 0.0]",True
326,284,-1,"[325.63909912109375, 133.5150909423828, 0.0]",True
327,284,-1,"[326.63909912109375, 133.51553344726562, 0.0]",True
328,284,-1,"[327.63909912109375, 133.5159912109375, 0.0]",True
329,284,-1,"[328.7054138183594, 133.5107879638672, 0.0]",True
330,284,-1,"[329.94091796875, 133.3953399658203, 0.0]",True
331,284,-1,"[331.1535339355469, 133.13185119628906, 0.0]",True
332,284,-1,"[332.3254699707031, 132.72412109375, 0.0]",True
333,284,-1,"[333.4397888183594, 132.17811584472656, 0.0]",True
334,284,-1,"[334.4801330566406, 131.50180053710938, 0.0]",True
335,284,-1,"[335.4314270019531, 130.70501708984375, 0.0]",True
336,284,-1,"[336.2745056152344, 129.80780029296875, 0.0]",True
337,284,-1,"[337.0062561035156, 128.82752990722656, 0.0]",True
338,284,-1,"[337.6238708496094, 127.77165222167969, 0.0]",True
339,284,-1,"[338.11968994140625, 126.65337371826172, 0.0]",True
340,284,-1,"[338.48748779296875, 125.48670959472656, 0.0]",True
341,284,-1,"[338.72265625, 124.28626251220703, 0.0]",True
342,284,-1,"[338.82220458984375, 123.06705474853516, 0.0]",True
343,284,-1,"[338.8262023925781, 122.01728057861328, 0.0]",True
344,284,-1,"[338.8268127441406, 121.01728057861328, 0.0]",True
345,85,1,"[144.9605255126953, -2.045530080795288, 0.0]",True
346,85,1,"[145.9605255126953, -2.0454235076904297, 0.0]",True
347,85,1,"[146.9605255126953, -2.045316696166992, 0.0]",True
348,85,1,"[147.9605255126953, -2.0452098846435547, 0.0]",True
349,85,1,"[149.17164611816406, -1.985794186592102, 0.0]",True
350,85,1,"[150.3908233642578, -1.7816085815429688, 0.0]",True
351,85,1,"[151.5773468017578, -1.4347853660583496, 0.0]",True
352,85,1,"[152.71456909179688, -0.950183629989624, 0.0]",True
353,85,1,"[153.78656005859375, -0.3345949649810791, 0.0]",True
354,85,1,"[154.7782745361328, 0.40335536003112793, 0.0]",True
355,85,1,"[155.6934051513672, 1.28136146068573, 0.0]",True
356,85,1,"[156.48471069335938, 2.2855353355407715, 0.0]",True
357,85,1,"[157.12838745117188, 3.3901491165161133, 0.0]",True
358,85,1,"[157.61192321777344, 4.573660373687744, 0.0]",True
359,85,1,"[157.92587280273438, 5.812991142272949, 0.0]",True
360,85,1,"[158.06411743164062, 7.083972930908203, 0.0]",True
361,85,1,"[158.0700225830078, 8.163243293762207, 0.0]",True
362,85,1,"[158.0688018798828, 9.16324234008789, 0.0]",True
363,85,1,"[158.06759643554688, 10.163241386413574, 0.0]",True
364,83,1,"[154.06654357910156, 11.017561912536621, 0.0]",True
365,83,1,"[154.06776428222656, 10.017280578613281, 0.0]",True
366,83,1,"[154.06898498535156, 9.017281532287598, 0.0]",True
367,83,1,"[154.0701904296875, 8.017282485961914, 0.0]",True
368,83,1,"[154.0714111328125, 7.0172834396362305, 0.0]",True
369,83,1,"[154.0309600830078, 6.283549785614014, 0.0]",True
370,83,1,"[153.88778686523438, 5.5959062576293945, 0.0]",True
371,83,1,"[153.6444549560547, 4.937008380889893, 0.0]",True
372,83,1,"[153.30633544921875, 4.321357727050781, 0.0]",True
373,83,1,"[152.880859375, 3.7625019550323486, 0.0]",True
374,83,1,"[152.36997985839844, 3.265383720397949, 0.0]",True
375,83,1,"[151.77957153320312, 2.8292877674102783, 0.0]",True
376,83,1,"[151.13665771484375, 2.4751620292663574, 0.0]",True
377,83,1,"[150.4525146484375, 2.2092370986938477, 0.0]",True
378,83,1,"[149.73922729492188, 2.0361900329589844, 0.0]",True
379,83,1,"[149.00927734375, 1.9590661525726318, 0.0]",True
380,83,1,"[148.08692932128906, 1.9548035860061646, 0.0]",True
381,83,1,"[147.08692932128906, 1.9546968936920166, 0.0]",True
382,83,1,"[146.08692932128906, 1.954590082168579, 0.0]",True
383,83,1,"[145.08692932128906, 1.9544833898544312, 0.0]",True
384,271,-1,"[88.39833068847656, 186.33030700683594, 0.0]",True
385,271,-1,"[88.39848327636719, 187.33030700683594, 0.0]",True
386,271,-1,"[88.39862823486328, 188.33030700683594, 0.0]",True
387,271,-1,"[88.3987808227539, 189.33030700683594, 0.0]",True
388,271,-1,"[88.39893341064453, 190.33030700683594, 0.0]",True
389,271,-1,"[88.39908599853516, 191.33030700683594, 0.0]",True
390,271,-1,"[88.39923858642578, 192.33030700683594, 0.0]",True
391,271,-1,"[88.3993911743164, 193.33030700683594, 0.0]",True
392,271,-1,"[88.39954376220703, 194.33030700683594, 0.0]",True
393,271,-1,"[88.39968872070312, 195.33030700683594, 0.0]",True
394,271,-1,"[88.39984130859375, 196.33030700683594, 0.0]",True
395,271,-1,"[88.4000015258789, 197.33030700683594, 0.0]",True
396,271,-1,"[88.40015411376953, 198.33030700683594, 0.0]",True
397,271,-1,"[88.40030670166016, 199.33030700683594, 0.0]",True
398,271,-1,"[88.40045928955078, 200.33030700683594, 0.0]",True
399,271,-1,"[88.4006118774414, 201.33030700683594, 0.0]",True
400,271,-1,"[88.40076446533203, 202.33030700683594, 0.0]",True
401,271,-1,"[88.40091705322266, 203.33030700683594, 0.0]",True
402,271,-1,"[88.40106201171875, 204.33030700683594, 0.0]",True
403,271,-1,"[88.40121459960938, 205.33030700683594, 0.0]",True
404,271,-1,"[88.4013671875, 206.33030700683594, 0.0]",True
405,271,-1,"[88.40151977539062, 207.33030700683594, 0.0]",True
406,93,1,"[79.64105987548828, 326.5772705078125, 0.0]",True
407,93,1,"[80.64105987548828, 326.57781982421875, 0.0]",True
408,93,1,"[81.64105987548828, 326.5783386230469, 0.0]",True
409,93,1,"[82.64105987548828, 326.5788879394531, 0.0]",True
410,93,1,"[83.64105987548828, 326.57940673828125, 0.0]",True
411,93,1,"[84.64105987548828, 326.5799560546875, 0.0]",True
412,93,1,"[85.64105987548828, 326.5804748535156, 0.0]",True
413,93,1,"[86.64105987548828, 326.5810241699219, 0.0]",True
414,93,1,"[87.64105987548828, 326.58154296875, 0.0]",True
415,93,1,"[88.64105987548828, 326.58209228515625, 0.0]",True
416,93,1,"[89.64105987548828, 326.5826416015625, 0.0]",True
417,93,1,"[90.64105987548828, 326.5831604003906, 0.0]",True
418,93,1,"[91.64105987548828, 326.5837097167969, 0.0]",True
